,ret
2016-03-15,0.0
2016-03-16,0.0
2016-03-17,0.0
2016-03-18,0.0
2016-03-19,0.0
2016-03-20,0.0
2016-03-21,0.0
2016-03-22,0.0
2016-03-23,0.0
2016-03-24,0.0
2016-03-25,0.0
2016-03-26,0.0
2016-03-27,0.0
2016-03-28,0.0
2016-03-29,0.0
2016-03-30,0.0
2016-03-31,0.0
2016-04-01,0.0
2016-04-02,0.0
2016-04-03,0.0
2016-04-04,0.0
2016-04-05,0.0
2016-04-06,0.0
2016-04-07,0.0
2016-04-08,0.0
2016-04-09,0.0
2016-04-10,0.0
2016-04-11,0.0
2016-04-12,0.0
2016-04-13,0.0
2016-04-14,0.0
2016-04-15,0.0
2016-04-16,0.0
2016-04-17,0.0
2016-04-18,0.0
2016-04-19,0.0
2016-04-20,0.0
2016-04-21,0.0
2016-04-22,0.0
2016-04-23,0.0
2016-04-24,0.0
2016-04-25,0.0
2016-04-26,0.0
2016-04-27,0.0
2016-04-28,0.0
2016-04-29,0.0
2016-04-30,0.0
2016-05-01,0.0
2016-05-02,0.0
2016-05-03,0.0
2016-05-04,0.0
2016-05-05,0.0
2016-05-06,0.0
2016-05-07,0.0
2016-05-08,0.0
2016-05-09,0.0
2016-05-10,0.0
2016-05-11,0.0
2016-05-12,0.0
2016-05-13,0.0
2016-05-14,0.0
2016-05-15,0.0
2016-05-16,0.0
2016-05-17,0.0
2016-05-18,0.0
2016-05-19,0.0
2016-05-20,0.0
2016-05-21,0.0
2016-05-22,0.0
2016-05-23,0.0
2016-05-24,0.0
2016-05-25,0.0
2016-05-26,0.0
2016-05-27,0.0
2016-05-28,0.0
2016-05-29,0.0
2016-05-30,0.0
2016-05-31,0.0
2016-06-01,0.0
2016-06-02,0.0
2016-06-03,0.0
2016-06-04,0.0
2016-06-05,0.0
2016-06-06,0.0
2016-06-07,0.0
2016-06-08,0.0
2016-06-09,0.0
2016-06-10,0.0
2016-06-11,0.0
2016-06-12,0.0
2016-06-13,0.0
2016-06-14,0.0
2016-06-15,0.0
2016-06-16,0.0
2016-06-17,0.0
2016-06-18,0.0
2016-06-19,0.0
2016-06-20,0.0
2016-06-21,0.0
2016-06-22,0.0
2016-06-23,0.0
2016-06-24,0.0
2016-06-25,0.0
2016-06-26,0.0
2016-06-27,0.0
2016-06-28,0.0
2016-06-29,0.0
2016-06-30,0.0
2016-07-01,0.0
2016-07-02,0.0
2016-07-03,0.0
2016-07-04,0.0
2016-07-05,0.0
2016-07-06,0.0
2016-07-07,0.0
2016-07-08,0.0
2016-07-09,0.0
2016-07-10,0.0
2016-07-11,0.0
2016-07-12,0.0
2016-07-13,0.0
2016-07-14,0.0
2016-07-15,0.0
2016-07-16,0.0
2016-07-17,0.0
2016-07-18,0.0
2016-07-19,0.0
2016-07-20,0.0
2016-07-21,0.0
2016-07-22,0.0
2016-07-23,0.0
2016-07-24,0.0
2016-07-25,0.0
2016-07-26,0.0
2016-07-27,0.0
2016-07-28,0.0
2016-07-29,0.0
2016-07-30,0.0
2016-07-31,0.0
2016-08-01,0.0
2016-08-02,0.0
2016-08-03,0.0
2016-08-04,0.0
2016-08-05,0.0
2016-08-06,0.0
2016-08-07,0.0
2016-08-08,0.0
2016-08-09,0.0
2016-08-10,0.0
2016-08-11,0.0
2016-08-12,0.0
2016-08-13,0.0
2016-08-14,0.0
2016-08-15,0.0
2016-08-16,0.0
2016-08-17,0.0
2016-08-18,0.0
2016-08-19,0.0
2016-08-20,0.0
2016-08-21,0.0
2016-08-22,0.0
2016-08-23,0.0
2016-08-24,0.0
2016-08-25,0.0
2016-08-26,0.0
2016-08-27,0.0
2016-08-28,0.0
2016-08-29,0.0
2016-08-30,0.0
2016-08-31,0.0
2016-09-01,0.0
2016-09-02,0.0
2016-09-03,0.0
2016-09-04,0.0
2016-09-05,0.0
2016-09-06,0.0
2016-09-07,0.0
2016-09-08,0.0
2016-09-09,0.0
2016-09-10,0.0
2016-09-11,0.0
2016-09-12,0.0
2016-09-13,0.0
2016-09-14,0.0
2016-09-15,0.0
2016-09-16,0.0
2016-09-17,0.0
2016-09-18,0.0
2016-09-19,0.0
2016-09-20,0.0
2016-09-21,0.0
2016-09-22,0.0
2016-09-23,0.0
2016-09-24,0.0
2016-09-25,0.0
2016-09-26,0.0
2016-09-27,0.0
2016-09-28,0.0
2016-09-29,0.0
2016-09-30,0.0
2016-10-01,0.0
2016-10-02,0.0
2016-10-03,0.0
2016-10-04,0.0
2016-10-05,0.0
2016-10-06,0.0
2016-10-07,0.0
2016-10-08,0.0
2016-10-09,0.0
2016-10-10,0.0
2016-10-11,0.0
2016-10-12,0.0
2016-10-13,0.0
2016-10-14,0.0
2016-10-15,0.0
2016-10-16,0.0
2016-10-17,0.0
2016-10-18,0.0
2016-10-19,0.0
2016-10-20,0.0
2016-10-21,0.0
2016-10-22,0.0
2016-10-23,0.0
2016-10-24,0.0
2016-10-25,0.0
2016-10-26,0.0
2016-10-27,0.0
2016-10-28,0.0
2016-10-29,0.0
2016-10-30,0.0
2016-10-31,0.0
2016-11-01,0.0
2016-11-02,0.0
2016-11-03,0.0
2016-11-04,0.0
2016-11-05,0.0
2016-11-06,0.0
2016-11-07,0.0
2016-11-08,0.0
2016-11-09,0.0
2016-11-10,0.0
2016-11-11,0.0
2016-11-12,0.0
2016-11-13,0.0
2016-11-14,0.0
2016-11-15,0.0
2016-11-16,0.0
2016-11-17,0.0
2016-11-18,0.0
2016-11-19,0.0
2016-11-20,0.0
2016-11-21,0.0
2016-11-22,0.0
2016-11-23,0.0
2016-11-24,0.0
2016-11-25,0.0
2016-11-26,0.0
2016-11-27,0.0
2016-11-28,0.0
2016-11-29,0.02378257208496093
2016-11-30,0.02657342648818961
2016-12-01,-0.0195890518794809
2016-12-02,-0.0014271226480170318
2016-12-03,0.0
2016-12-04,0.0
2016-12-05,0.0
2016-12-06,-0.007146125728482611
2016-12-07,-0.010796234998950216
2016-12-08,0.01964533982370309
2016-12-09,0.004281577337734266
2016-12-10,0.0
2016-12-11,0.0
2016-12-12,-0.014921476182538695
2016-12-13,-0.019475295680778326
2016-12-14,-0.0014713238362428216
2016-12-15,-0.02357489630217713
2016-12-16,0.01735361710848493
2016-12-17,0.0
2016-12-18,0.0
2016-12-19,-0.008157971259601271
2016-12-20,-0.03140497670621534
2016-12-21,0.011579675532390032
2016-12-22,-0.022894243157457028
2016-12-23,0.00702924702488672
2016-12-24,0.0
2016-12-25,0.0
2016-12-26,-0.011633617041649669
2016-12-27,0.019617508455950894
2016-12-28,0.007696094266400388
2016-12-29,0.01985682187179494
2016-12-30,-0.022465630147767812
2016-12-31,0.0
2017-01-01,0.0
2017-01-02,0.0
2017-01-03,0.008426701556623284
2017-01-04,0.0015192739978762138
2017-01-05,-0.00151696930585421
2017-01-06,-0.005317626178466095
2017-01-07,0.0
2017-01-08,0.0
2017-01-09,0.0
2017-01-10,0.0007636420331713634
2017-01-11,0.006868317734284979
2017-01-12,0.0
2017-01-13,-0.0007579653497601369
2017-01-14,0.0
2017-01-15,0.0
2017-01-16,-0.0030340498998975285
2017-01-17,-0.003043283373512229
2017-01-18,-0.0007630593289940091
2017-01-19,0.0
2017-01-20,0.00763720470357554
2017-01-21,0.0
2017-01-22,0.0
2017-01-23,0.007579431089928201
2017-01-24,0.0002577952405902195
2017-01-25,0.006671622075093309
2017-01-26,0.0
2017-01-27,0.0
2017-01-28,0.0
2017-01-29,0.0
2017-01-30,0.0
2017-01-31,0.0
2017-02-01,0.0
2017-02-02,0.022955444548096837
2017-02-03,0.006738209791405048
2017-02-04,0.0
2017-02-05,0.0
2017-02-06,0.0006030054414043473
2017-02-07,-0.004946378125846196
2017-02-08,-0.0031168368238021493
2017-02-09,-0.0006620617281298813
2017-02-10,0.02746428327150796
2017-02-11,0.0
2017-02-12,0.0
2017-02-13,-0.006886151463094015
2017-02-14,0.35303639450656843
2017-02-15,-0.04959412928557794
2017-02-16,1.1861775867599111
2017-02-17,2.166100354559457
2017-02-18,0.0
2017-02-19,0.0
2017-02-20,0.0
2017-02-21,-0.10431548164004079
2017-02-22,-0.03881581628376807
2017-02-23,0.040383328129364626
2017-02-24,-0.6211214082725574
2017-02-25,0.0
2017-02-26,0.0
2017-02-27,0.2338544484356213
2017-02-28,1.1682730867214302
2017-03-01,0.6476444682897478
2017-03-02,1.9118654404418098
2017-03-03,-0.1193825109215031
2017-03-04,0.0
2017-03-05,0.0
2017-03-06,-0.6778042560482103
2017-03-07,1.7629783606384706
2017-03-08,-0.8924194171443223
2017-03-09,1.3825934254247354
2017-03-10,3.4815654124918796
2017-03-11,0.0
2017-03-12,0.0
2017-03-13,0.25896722571263653
2017-03-14,-1.0284605572733692
2017-03-15,160.86618187420527
2017-03-16,0.8686829138690149
2017-03-17,-0.013866785234564971
2017-03-18,0.0
2017-03-19,0.0
2017-03-20,0.5496049629710813
2017-03-21,4.145736475356463
2017-03-22,0.9519298855627285
2017-03-23,2.908873318677098
2017-03-24,0.4895177423815069
2017-03-25,0.0
2017-03-26,0.0
2017-03-27,-0.12285278216537554
2017-03-28,-1.686666171847151
2017-03-29,-4.390389626393379
2017-03-30,4.085563131462918
2017-03-31,-0.6964046702145162
2017-04-01,0.0
2017-04-02,0.0
2017-04-03,4.6094859034434075
2017-04-04,-0.40858778727188705
2017-04-05,-1.6340113029377346
2017-04-06,0.0
2017-04-07,-0.9858787676486181
2017-04-08,0.0
2017-04-09,0.0
2017-04-10,-74.93374158522712
2017-04-11,53.17746128783736
2017-04-12,0.5963897744428832
2017-04-13,-1.5472051719376836
2017-04-14,9.944596979800444
2017-04-15,0.0
2017-04-16,0.0
2017-04-17,-1.3070369842290117
2017-04-18,24.026294029705422
2017-04-19,0.8051797299200558
2017-04-20,-0.427958138978231
2017-04-21,-0.4673622147000148
2017-04-22,0.0
2017-04-23,0.0
2017-04-24,-4.373528643945734
2017-04-25,2.8065606120977824
2017-04-26,-1.649297934765019
2017-04-27,23.027605669719023
2017-04-28,0.9632655881763872
2017-04-29,0.0
2017-04-30,0.0
2017-05-01,0.0
2017-05-02,0.0
2017-05-03,0.2106946218859913
2017-05-04,2.257016183767793
2017-05-05,-0.9757637607553877
2017-05-06,0.0
2017-05-07,0.0
2017-05-08,-37.73528564805424
2017-05-09,5.486500659681623
2017-05-10,-0.5779430178221263
2017-05-11,0.2534761170100277
2017-05-12,-2.2105041163097603
2017-05-13,0.0
2017-05-14,0.0
2017-05-15,-10.212786207219484
2017-05-16,0.932223930247229
2017-05-17,-8.062888398900006
2017-05-18,0.14925254534028443
2017-05-19,2.034037092984515
2017-05-20,0.0
2017-05-21,0.0
2017-05-22,1.6296189996341628
2017-05-23,0.6054817306743907
2017-05-24,0.021480503391420713
2017-05-25,-1.6352292311420067
2017-05-26,-7.83770043275693
2017-05-27,0.0
2017-05-28,0.0
2017-05-29,-0.2563468520280232
2017-05-30,-4.629692834643919
2017-05-31,0.15144360427367132
2017-06-01,-3.739669722992731
2017-06-02,-0.8718841996810275
2017-06-03,0.0
2017-06-04,0.0
2017-06-05,71.4633006220066
2017-06-06,0.3283882034940484
2017-06-07,-0.30162419055619516
2017-06-08,-0.989790644711142
2017-06-09,-4.521741635880755
2017-06-10,0.0
2017-06-11,0.0
2017-06-12,277.90693428149376
2017-06-13,0.6354309537839702
2017-06-14,-2.994659082564501
2017-06-15,0.7960181505460631
2017-06-16,-3.4394093566902333
2017-06-17,0.0
2017-06-18,0.0
2017-06-19,-2.7458982178072127
2017-06-20,-3.1107320935694602
2017-06-21,-2.1847570199388864
2017-06-22,-1.8156484673922388
2017-06-23,-1.1415307064602151
2017-06-24,0.0
2017-06-25,0.0
2017-06-26,50.09645013654305
2017-06-27,0.5995044581477411
2017-06-28,10.29990438221972
2017-06-29,-0.5566112882478336
2017-06-30,11.355996424456839
2017-07-01,0.0
2017-07-02,0.0
2017-07-03,-0.47215913980371116
2017-07-04,-0.9526373337767295
2017-07-05,31.586952011680424
2017-07-06,2.8380928121020337
2017-07-07,-10.078695441480217
2017-07-08,0.0
2017-07-09,0.0
2017-07-10,1.5359527680862706
2017-07-11,-0.319803880145793
2017-07-12,-0.8679946831795955
2017-07-13,-0.8443335954343409
2017-07-14,77.85781943815005
2017-07-15,0.0
2017-07-16,0.0
2017-07-17,4.364564237561082
2017-07-18,-0.031001867230956215
2017-07-19,-0.31993269610564834
2017-07-20,0.4704426962942918
2017-07-21,0.1599686634192088
2017-07-22,0.0
2017-07-23,0.0
2017-07-24,-0.08274464740160226
2017-07-25,0.0
2017-07-26,-0.36083147026610585
2017-07-27,0.04704495055214952
2017-07-28,-0.04493116606630965
2017-07-29,0.0
2017-07-30,0.0
2017-07-31,0.18817980220858588
2017-08-01,0.5939005515126312
2017-08-02,-0.3229298173045153
2017-08-03,-0.5870134695870621
2017-08-04,-0.06545941916640452
2017-08-05,0.0
2017-08-06,0.0
2017-08-07,0.9535659077704213
2017-08-08,6.040198928171894
2017-08-09,1.032137568445934
2017-08-10,-0.38092866031452977
2017-08-11,0.0
2017-08-12,0.0
2017-08-13,0.0
2017-08-14,-0.08314305328894145
2017-08-15,0.54408318166611
2017-08-16,0.293641543454503
2017-08-17,-0.2950841905273117
2017-08-18,-0.12880033134707336
2017-08-19,0.0
2017-08-20,0.0
2017-08-21,0.11088318990904522
2017-08-22,0.1330855438623746
2017-08-23,0.0
2017-08-24,0.058729147498980394
2017-08-25,-0.05547136171485911
2017-08-26,0.0
2017-08-27,0.0
2017-08-28,0.058729147498980394
2017-08-29,0.22188148546816966
2017-08-30,-0.11349416882143837
2017-08-31,-0.10241713775437644
2017-09-01,-0.8843135676539614
2017-09-02,0.0
2017-09-03,0.0
2017-09-04,0.0
2017-09-05,-5.4740195962774
2017-09-06,-3.066925261561017
2017-09-07,2.606927885024327
2017-09-08,0.21959229110015555
2017-09-09,0.0
2017-09-10,0.0
2017-09-11,0.31510227943113267
2017-09-12,0.10268554712272326
2017-09-13,-0.031044004371627576
2017-09-14,-0.032034035519299286
2017-09-15,0.09928725360357804
2017-09-16,0.0
2017-09-17,0.0
2017-09-18,-0.3010684080098701
2017-09-19,0.258456803135628
2017-09-20,-0.1711442081567891
2017-09-21,0.37166494388983273
2017-09-22,0.09031966237951372
2017-09-23,0.0
2017-09-24,0.0
2017-09-25,-0.08283778188719448
2017-09-26,-0.03010512075409222
2017-09-27,0.03103957078059727
2017-09-28,-0.3010684080098701
2017-09-29,-0.20022149124767075
2017-09-30,0.0
2017-10-01,0.0
2017-10-02,1.2723323781320501
2017-10-03,0.5465468290685471
2017-10-04,-0.35339817637317894
2017-10-05,-0.4554600277376203
2017-10-06,0.8379797123162598
2017-10-07,0.0
2017-10-08,0.0
2017-10-09,0.22109624919845317
2017-10-10,0.12449718819760447
2017-10-11,0.0
2017-10-12,2.469564545325971
2017-10-13,-1.9929701003259868
2017-10-14,0.0
2017-10-15,0.0
2017-10-16,-2.807575926094369
2017-10-17,-0.7715398029682903
2017-10-18,0.19688369524155203
2017-10-19,3.5153986472010867
2017-10-20,1.5430312274454412
2017-10-21,0.0
2017-10-22,0.0
2017-10-23,1.824692807500921
2017-10-24,-1.2919584052860178
2017-10-25,13.246575654421319
2017-10-26,1.512024732829751
2017-10-27,0.48872618102850485
2017-10-28,0.0
2017-10-29,0.0
2017-10-30,-0.6602479419085597
2017-10-31,-5.506653008763708
2017-11-01,-11.8361262566981
2017-11-02,0.4887920789691773
2017-11-03,-0.4484003950910235
2017-11-04,0.0
2017-11-05,0.0
2017-11-06,6.773701075546739
2017-11-07,-0.09598525258182322
2017-11-08,3.102905063252642
2017-11-09,1.40060195616857
2017-11-10,5.496217924708351
2017-11-11,0.0
2017-11-12,0.0
2017-11-13,1.4131498977009822
2017-11-14,-0.3038668219207148
2017-11-15,1.1337114926756473
2017-11-16,0.48160233132940355
2017-11-17,0.01502607485230567
2017-11-18,0.0
2017-11-19,0.0
2017-11-20,2.8850064513537226
2017-11-21,0.6589660788185439
2017-11-22,-1.479620217753694
2017-11-23,-0.06891998991135151
2017-11-24,-5.768622507111363
2017-11-25,0.0
2017-11-26,0.0
2017-11-27,0.6902394284078845
2017-11-28,1.5207851108924872
2017-11-29,0.6108514814688186
2017-11-30,2.427773068688845
2017-12-01,7.235242734092045
2017-12-02,0.0
2017-12-03,0.0
2017-12-04,1.2780066334145816
2017-12-05,-0.595098980784196
2017-12-06,-1.4535467903151253
2017-12-07,27.771941082773363
2017-12-08,-0.4622490796842681
2017-12-09,0.0
2017-12-10,0.0
2017-12-11,-2.3155825692763337
2017-12-12,2.9891926038466536
2017-12-13,0.1950380201163262
2017-12-14,5.390830279858371
2017-12-15,-1.0815528863575965
2017-12-16,0.0
2017-12-17,0.0
2017-12-18,-39.938909333998005
2017-12-19,-0.6307259183765818
2017-12-20,0.034677085099401594
2017-12-21,7.803047152489706
2017-12-22,-0.3634640327995192
2017-12-23,0.0
2017-12-24,0.0
2017-12-25,-5.3065708021359494
2017-12-26,-2.892026420632213
2017-12-27,1.2847264385686055
2017-12-28,0.8801605957892364
2017-12-29,3.7929119011742225
2017-12-30,0.0
2017-12-31,0.0
2018-01-01,0.0
2018-01-02,0.6408576488009303
2018-01-03,0.6239084738945839
2018-01-04,0.6674666149917834
2018-01-05,-0.4990578093852066
2018-01-06,0.0
2018-01-07,0.0
2018-01-08,-7.211687801687572
2018-01-09,2.1308444704200036
2018-01-10,-2.2084906666244892
2018-01-11,-1.02767539634535
2018-01-12,2.4688061042077067
2018-01-13,0.0
2018-01-14,0.0
2018-01-15,25.877094771302247
2018-01-16,-1.0030522529281232
2018-01-17,-8602.770206471641
2018-01-18,-0.6906620586056234
2018-01-19,0.33165874270313567
2018-01-20,0.0
2018-01-21,0.0
2018-01-22,-7.663745748812035
2018-01-23,0.0
2018-01-24,0.0
2018-01-25,-1.3632666784239365
2018-01-26,-10.678310154376796
2018-01-27,0.0
2018-01-28,0.0
2018-01-29,-2.3283177314739083
2018-01-30,0.4741375379236834
2018-01-31,0.44485516555647875
2018-02-01,0.15394673582833374
2018-02-02,-1.0672634338632332
2018-02-03,0.0
2018-02-04,0.0
2018-02-05,-12.830859335468269
2018-02-06,3.3977861702245002
2018-02-07,-0.35658925643631745
2018-02-08,0.7389583576140719
2018-02-09,0.810049316758731
2018-02-10,0.0
2018-02-11,0.0
2018-02-12,-0.07336485911387036
2018-02-13,-0.11876179105207185
2018-02-14,0.0
2018-02-15,0.0
2018-02-16,0.0
2018-02-17,0.0
2018-02-18,0.0
2018-02-19,0.0
2018-02-20,0.0
2018-02-21,-0.8714866137734336
2018-02-22,2.807785213316141
2018-02-23,-0.3592467142415291
2018-02-24,0.0
2018-02-25,0.0
2018-02-26,2.141706209093835
2018-02-27,0.0
2018-02-28,1.3979515101089706
2018-03-01,0.0
2018-03-02,-0.4809556226043059
2018-03-03,0.0
2018-03-04,0.0
2018-03-05,-0.870458415872613
2018-03-06,1.4836855336159096
2018-03-07,-15.264659179913679
2018-03-08,1.1327417224872312
2018-03-09,-0.3865874036161664
2018-03-10,0.0
2018-03-11,0.0
2018-03-12,-2.826659784203251
2018-03-13,-5.594212519165496
2018-03-14,1.7746326088072908
2018-03-15,-1.1114728892792316
2018-03-16,-24.500123159785232
2018-03-17,0.0
2018-03-18,0.0
2018-03-19,-1.2764040380215862
2018-03-20,12.13718988051787
2018-03-21,-0.031583782350296574
2018-03-22,1.7000027741457586
2018-03-23,0.47792868049578763
2018-03-24,0.0
2018-03-25,0.0
2018-03-26,-1.854732370727563
2018-03-27,10.410984004950365
2018-03-28,-0.8984892602414605
2018-03-29,-34.9565617168637
2018-03-30,1.0428420717606128
2018-03-31,0.0
2018-04-01,0.0
2018-04-02,0.4211502334562942
2018-04-03,0.5388092199204431
2018-04-04,-0.36765432945150633
2018-04-05,0.24917760164899105
2018-04-06,-0.06649040785463411
2018-04-07,0.0
2018-04-08,0.0
2018-04-09,0.03165549737269013
2018-04-10,0.061370524464765985
2018-04-11,0.07227642575867921
2018-04-12,-0.02022072840878808
2018-04-13,0.04127706483646043
2018-04-14,0.0
2018-04-15,0.0
2018-04-16,0.37659470747716095
2018-04-17,0.263970109446396
2018-04-18,-0.1139141883375836
2018-04-19,0.0
2018-04-20,0.06427973747750149
2018-04-21,0.0
2018-04-22,0.0
2018-04-23,0.14495263729844754
2018-04-24,0.08440111728752098
2018-04-25,0.0
2018-04-26,-0.03243019524683943
2018-04-27,-0.13406770316301575
2018-04-28,0.0
2018-04-29,0.0
2018-04-30,0.0
2018-05-01,0.0
2018-05-02,0.0193532239890164
2018-05-03,-0.018985787785397612
2018-05-04,0.03870644797803391
2018-05-05,0.0
2018-05-06,0.0
2018-05-07,-0.22358294004816281
2018-05-08,0.23517314752835117
2018-05-09,0.00388568490386465
2018-05-10,0.1935311423019792
2018-05-11,0.06485993068657292
2018-05-12,0.0
2018-05-13,0.0
2018-05-14,0.0
2018-05-15,0.06090935419529986
2018-05-16,0.19807296962088472
2018-05-17,0.09823729203248854
2018-05-18,-0.1330840930887386
2018-05-19,0.0
2018-05-20,0.0
2018-05-21,0.1283479465888333
2018-05-22,0.08921466325054928
2018-05-23,-0.10852710867213233
2018-05-24,-0.016078878276356456
2018-05-25,0.04669005017712613
2018-05-26,0.0
2018-05-27,0.0
2018-05-28,0.022303823928502275
2018-05-29,-0.07854167032490078
2018-05-30,0.07339785192783199
2018-05-31,0.028674875191599725
2018-06-01,-0.08577124233714639
2018-06-02,0.0
2018-06-03,0.0
2018-06-04,-0.15949097243052723
2018-06-05,-0.1657604427167486
2018-06-06,0.2863598474986466
2018-06-07,-0.4422387641579333
2018-06-08,-0.6582812259075129
2018-06-09,0.0
2018-06-10,0.0
2018-06-11,-14.37556473347802
2018-06-12,0.9754675165067446
2018-06-13,0.02831437526887015
2018-06-14,-0.6357884891402967
2018-06-15,4.743202176582929
2018-06-16,0.0
2018-06-17,0.0
2018-06-18,-14.036348811399966
2018-06-19,1.0880289798423557
2018-06-20,-0.20354660415860715
2018-06-21,-0.12267174040108964
2018-06-22,-0.9321625648339098
2018-06-23,0.0
2018-06-24,0.0
