,ret
2019-04-18,-0.05746941049907228
2019-04-23,0.2927878635946797
2019-04-24,-0.21776658405853522
2019-04-25,0.0
2019-04-26,-0.03340679344033082
2019-05-02,-0.02304135936261198
2019-05-03,-0.11792257160461395
2019-05-06,0.25400499684081534
2019-05-07,-0.0426425810777562
2019-05-08,0.1670352446103891
2019-05-09,-0.01908393215428217
2019-05-10,-0.18482174466149281
2019-05-13,-0.4534524845006779
2019-05-17,-0.3918820156778341
2019-05-23,0.0
2019-05-24,0.40245440837477986
2019-05-29,-0.3009375691208167
2019-06-03,0.273192661514676
2019-06-04,-0.08583015081706136
2019-06-05,-0.06333017119067685
2019-06-06,0.16903109358070512
2019-06-07,-0.014458584151224918
2019-06-10,-0.044013768524953645
2019-06-11,0.2148512263523179
2019-06-12,0.03789778444253389
2019-06-13,0.24342426879525436
2019-06-14,-0.04894204154348136
2019-06-17,0.0
2019-06-18,0.07204558188555765
2019-06-19,-0.038402039925274245
2019-06-20,0.00998362960855892
2019-06-21,-0.2174754486448569
2019-06-24,0.3031808433274208
2019-06-25,-0.029080986446799795
2019-06-26,-0.009983629608561029
2019-06-27,0.040338373747541345
2019-06-28,0.009693295811224578
2019-07-01,-0.19201019962636923
2019-07-02,-0.01188297961637197
2019-07-03,-0.10822340317421775
2019-07-04,-0.04408525017333864
2019-07-05,-0.03487351378033554
2019-07-09,-0.31102612213989533
2019-07-10,0.0
2019-07-11,-0.11286165840903895
2019-07-15,0.2885872173828412
2019-07-16,-0.22395629375322412
2019-07-22,-0.062043059501217024
2019-07-23,0.12608541060521827
2019-07-24,0.17644032867101989
2019-07-30,0.0
2019-07-31,0.1618728200094839
2019-08-01,-0.46441253525392223
2019-08-02,0.17341780200789558
2019-08-07,-0.15524179406257965
2019-08-08,0.022970684513420103
2019-08-09,-0.022454880536822208
2019-08-12,0.09188534243968016
2019-08-14,-0.0951962950970986
2019-08-15,-0.4959974511250862
2019-08-20,0.29892496719504713
2019-08-27,0.4252517263298823
2019-08-28,-0.07956506487912862
2019-08-30,-0.11469136185433837
2019-09-06,-0.44723385877398714
2019-09-12,0.062028615781028806
2019-09-13,-0.05840578573809163
2019-10-10,-0.27737487817998174
2019-11-04,0.14594027942372612
2019-11-06,-0.36357988568537214
2019-11-08,-0.038828691584594455
2019-11-11,-0.04039726450907877
2019-11-13,0.4789984625980892
2019-11-14,-0.06477407737922924
2019-11-18,0.25359109266818103
2019-11-19,-0.3310229003976307
2019-11-20,0.054980623447854704
2019-11-21,0.2605735550917361
2019-11-22,0.05167671399201956
2019-11-25,-0.13758705736065358
2019-11-26,-0.01139534195564107
2019-11-27,0.10374151848767377
2019-11-28,0.0
2019-11-29,0.06266090352887455
2019-12-02,0.314485172236596
2019-12-03,0.14205227202873272
2019-12-04,-0.15711594714272836
2019-12-05,0.07766812185481364
2019-12-06,0.10810500402108003
2019-12-09,-0.11707057235754281
2019-12-10,-0.00736616041886573
2019-12-11,-0.02968412114807517
2019-12-12,-0.04588705733565557
2019-12-13,0.0961887879883565
2019-12-16,-0.0511868935372638
2019-12-17,0.12331110887834806
2019-12-18,-0.102913898748626
2019-12-19,-0.0841271246696117
2019-12-20,-0.025051928246185184
2019-12-23,0.17130085725183863
2019-12-24,-0.04387459667015159
2019-12-25,0.04588791022323191
2019-12-26,0.0
2019-12-27,-0.08849860795175324
2019-12-30,0.13754584786403035
2019-12-31,0.0
2020-01-02,-0.09957692213008507
2020-01-03,-0.0315967432719807
2020-01-06,0.07341248620178775
2020-01-07,-0.08358936764770142
2020-01-08,-0.061200752747785914
2020-01-09,0.08666241433627597
2020-01-10,-0.23481970015281028
2020-01-14,-0.19166463756567897
2020-01-15,0.0
2020-01-16,-0.23711029663291772
2020-01-17,-0.31080547500696754
2020-02-03,0.018313743263930204
2020-02-04,0.2967353416289884
2020-02-05,-0.11094944963231079
2020-02-06,-0.07019716233579809
2020-02-07,-0.22649047569743852
2020-02-10,0.13013689075318213
2020-02-11,0.17272769104165775
2020-02-12,0.0
2020-02-13,0.02454845749750656
2020-02-14,0.02395938673188658
2020-02-17,-0.07019716233579809
2020-02-18,0.1677711349823079
2020-02-19,-0.06465036082059228
2020-02-20,0.0
2020-02-21,-0.16127805595036804
2020-02-24,0.19229025435016434
2020-02-25,-0.12287855925692004
2020-02-26,0.2626739804302365
2020-02-27,-0.16642379107361205
2020-02-28,0.24124330476171552
2020-03-02,0.0
2020-03-03,-0.05361544628976811
2020-03-04,0.03540826935930674
2020-03-05,0.020518136689091193
2020-03-06,0.020106348151125886
2020-03-09,0.4730296008800654
2020-03-10,-0.20962479937126755
2020-03-11,0.005643151556366188
2020-03-12,0.03927977520365533
2020-03-13,0.09718677517770868
2020-03-16,0.10334099407779074
2020-03-17,0.04460108410037833
2020-03-18,0.04269676221788443
2020-03-19,0.24568993640253933
2020-03-20,-0.032871881365426625
2020-03-23,0.2141326122500533
2020-03-24,-0.06718737421532894
2020-03-25,-0.1770654604775489
2020-03-26,-0.07293666741508675
2020-03-27,-0.003933845695440974
2020-03-30,0.11452945657277369
2020-03-31,0.0070868881213053125
2020-04-01,-0.10555565253088384
2020-04-03,-0.03933758701949186
2020-04-06,-0.04913780616903596
2020-04-07,-0.09904814320346322
2020-04-08,-0.08434770551182957
2020-04-09,-0.15844085168040067
2020-04-10,0.21611439206482164
2020-04-13,0.3942077875252121
2020-04-14,0.30512006443660566
2020-04-15,0.17406633535090532
2020-04-16,-0.3073090406168615
2020-04-22,-0.22954884218985117
2020-05-04,0.3367943809140532
2020-05-28,0.16581649331925408
2020-06-18,0.2294319885694407
2020-06-19,0.1533701062616475
2020-06-22,-0.37085334800363356
2020-06-30,-0.32205709435383756
2020-07-23,-0.06820076782019369
2020-07-30,-0.31360402505158935
2020-07-31,0.3045894459763101
2020-08-03,-0.25682324064573014
2020-08-04,-0.32986758157339857
2020-08-05,-0.18752078769203373
2020-08-10,0.2768034475898946
2020-08-11,0.4589000180414373
2020-08-20,0.08936626272234971
2020-08-26,-0.34483848364687486
2020-09-25,-0.4080246038294434
2020-10-06,0.4096996973227147
2020-10-21,-0.19456717527231382
2020-10-29,0.0063164427133628465
2020-11-11,0.2146661373404437
2020-11-13,-0.4643534649378869
2020-11-27,0.21838936555297472
2020-12-18,-0.011065258322135008
2020-12-23,-0.38353043066850734
2020-12-25,-0.177200886421781
2020-12-28,0.2153634872686765
2020-12-29,-0.295338336457297
2020-12-30,0.33529511205659746
2020-12-31,0.0
2021-01-04,-0.3138787542829661
2021-01-06,-0.44201081589769553
2021-01-20,-0.21923917195611253
2021-01-21,-0.28080196147313197
2021-01-22,0.48053797896397055
2021-01-25,0.1014293130981263
2021-01-26,0.27626315770138876
2021-01-27,0.49064806995467825
2021-01-29,-0.3822106271638913
2021-02-01,0.00923388894267596
2021-02-02,-0.3385303963597964
2021-02-03,-0.4564562990791803
2021-02-04,0.4269304964914127
2021-02-26,-0.06309492764450675
2021-03-01,-0.2693759677738793
2021-03-02,0.32260637674890025
2021-03-03,0.13938431935129136
2021-03-04,0.3364083308755417
2021-03-05,0.09153865061725996
2021-03-08,0.16772034666569113
2021-03-09,0.3052181607751674
2021-03-10,-0.08253373148367804
2021-03-11,-0.25487949073762495
2021-03-12,0.12072811948613937
2021-03-15,0.0
2021-03-16,0.21544745763755024
2021-03-17,0.0738581520521695
2021-03-18,-0.27511081118896374
2021-03-19,0.15180881469562824
2021-03-22,0.148273759037149
2021-03-23,0.08608629561326597
2021-03-24,0.19815536816512247
2021-03-25,0.022051029604874373
2021-03-26,0.11866495649112685
2021-03-29,-0.1542938634691836
2021-03-30,-0.022805351837655197
2021-03-31,0.0933502936412618
2021-04-01,-0.2774870290891722
2021-04-02,-0.25111457190250785
2021-04-05,0.37277999657821437
2021-04-07,0.4986848180580046
2021-04-08,0.04753516950292336
2021-04-09,0.022689056600113888
2021-04-12,-0.04437136870427194
2021-04-13,0.0
2021-04-14,0.16251266819649635
2021-04-15,0.0399407281543247
2021-04-16,0.4224757906695129
2021-04-19,0.10800088506403926
2021-04-20,-0.3898924186529832
2021-04-22,0.2596165046819665
2021-04-23,-0.23781762417505103
2021-04-27,0.036112217769071364
2021-04-28,0.232359246554817
2021-04-29,0.018854663186754106
2021-05-04,0.1758053852974657
2021-05-05,-0.03147756228217469
2021-05-06,0.19500505368813492
2021-05-07,0.1767819759750413
2021-05-10,-0.34667308509538153
2021-05-11,0.15918857687898047
2021-05-12,-0.04577608988118964
2021-05-13,0.10393864310920509
2021-05-14,0.07242519009122317
2021-05-17,0.15532807881961497
2021-05-18,0.011690779021519049
2021-05-19,-0.028889722765032655
2021-05-20,-0.029748640147971406
2021-05-21,-0.07358635827990767
2021-05-24,-0.13238532148695137
2021-05-25,0.053404648558919465
2021-05-26,-0.03621227378697278
2021-05-27,0.03757287294917133
2021-05-28,-0.04345472854436727
2021-05-31,0.04542882583930363
2021-06-01,0.04345537106164499
2021-06-02,0.034704190319255535
2021-06-03,-0.053664922583243624
2021-06-04,0.04961972008565474
2021-06-07,-0.06837399941035904
2021-06-08,-0.022017697791468782
2021-06-09,0.04502678165391605
2021-06-10,-0.2226151657985539
2021-06-11,0.029046522681751563
2021-06-14,-0.10974802895866487
2021-06-15,-0.32632342578102813
2021-06-22,0.0
2021-06-25,-0.32284003616781287
